,User,Date Created,Number of Likes,Source of Tweet,Tweet
3462,raychellered,2022-11-10 14:04:16+00:00,0,Twitter for iPhone,"Insha Allah and vibes, ‘Twitter is anti-Sanwoolu’ and Peter Obi"
3463,lsd_aob,2022-11-10 14:02:36+00:00,0,TweetDeck,@AmbBarsh @jidesanwoolu @officialABAT @oluremitinubu @fkeyamo @KashifuInuwa @dayoisrael @Aashfinn Thats the Sanwoolu we know!
3464,De_Moshood,2022-11-10 13:33:46+00:00,1,Twitter for Android,"“We have also successfully facilitated more than $600m in investment into the Lekki Deep Sea Port, working closely with our private and public sector partners. 
From next week, the test-running of the Lekki seaport will start. ~ Babajide Sanwoolu 

#SanwoAgain https://t.co/gIXWiG4qaq"
3465,kamorubabs,2022-11-10 13:19:14+00:00,0,Twitter for iPhone,"From next week, the test-running of the Lekki seaport will start. This brand-new port have three times the capacity of the Apapa Port and will give Lagos almost 50 per cent of the shipping logistics volumes in West Africa.” ~ Babajide Sanwoolu 

#SanwoAgain"
3466,TranscendOkiki,2022-11-10 13:17:37+00:00,0,Twitter for Android,"From next week, the test-running of the Lekki seaport will start. This brand-new port have three times the capacity of the Apapa Port and will give Lagos almost 50 per cent of the shipping logistics volumes in West Africa.” ~ Babajide Sanwoolu 

#SanwoAgain"
3467,martinosofr,2022-11-10 13:15:18+00:00,1,Twitter for Android,"@AjayiWizeman I had to ask an uncle how Sowore alleged by him to be working for Tinubu is in and out of incarceration and people like Sanwoolu, Oluomo and co. are enjoying.

It doesn't make sense. Even Obanikoro is lounging."
3468,EhisabheleA,2022-11-10 13:11:43+00:00,2,Twitter for Android,@DemocratLagos Sanwoolu did lot of works i must tell you; seizing people means of livelihood and auctioning off . killing the innocent in lekki and claiming it never happen . allow the hooligan he inherit from is master theifnubu to use it to extort  drivers . in fact he have done a lot . https://t.co/opqQwZWauM
3469,AlhajiMarooph,2022-11-10 13:11:40+00:00,1,Twitter for Android,@Mr_JAGs @jidesanwoolu @gbenga_omo @gboyegaakosile @MetroLagos Governor Babajide Sanwoolu.. An Infrastructural Developer... 2nd Term No Shaking.. https://t.co/fROefI4LQb
3470,SeunKlassik,2022-11-10 13:00:42+00:00,8,Twitter for Android,"@IruefiNG Lagos is on the move for freedom with JANDOR and FUNKE leading the train. Say NO to TINUBU/SANWOOLU/APC.
Jafun-eko, jafun-eto e"
3471,csmfashiondevil,2022-11-10 12:48:48+00:00,2,Twitter for iPhone,Sanwoolu is pushing reelection whomst am i to not be a scammer
3472,Toni_hime,2022-11-10 11:43:33+00:00,1,Twitter for iPhone,Weaving left and right trying to avoid bad patches on third mainland and worrying about your tyres just to see a giant picture of Sanwoolu “le kan si”. Why would anyone want to do this shit one more time?????
3473,Ayodeji80901003,2022-11-10 11:34:33+00:00,8,Twitter for Android,"@dmightyangel @jidesanwoolu They wouldn't see this one now,but start calling him boy boy.....Lagos,Tinubu,Fashola,Abode,Sanwoolu we move🤣😂"
3474,AdenikeAwe1,2022-11-10 11:14:35+00:00,0,Twitter for iPad,"Ori e ti gbale, how many years ago did Obi leave office? How many fires as LASG responded to promptly?
They got to their latest incidence 50 minutes after it started.
Most importantly, Sanwoolu unveiled his new fire service crew and fire engines less than a month ago."
3475,Duke_kanbai_,2022-11-10 10:23:47+00:00,0,Twitter for Android,@bamgboye1930 @itstakhi @juwonffs 🤣🤣🤣🤣🤣 aha hahaha u wicked abi under sanwoolu railway ! 🤣 🤣 🤣 🤣 🤣
3476,TheManAcalypha,2022-11-10 10:16:17+00:00,0,Twitter for Android,@asiwaju_wa Tomorrow they will say na Gbaja or Sanwoolu get Love garden 😂
3477,Nairacodes,2022-11-10 10:09:08+00:00,0,Twitter for Android,People from his state are here on twitter discussing how to defeat Sanwoolu in Lagos. This is a classic case of psychiatric issue. https://t.co/8pAZ9eE4Uy
3478,harlotime,2022-11-10 09:55:56+00:00,0,Twitter for Android,"motorists in Lagos going through hell in the hands of Lastma, Task force and VIO. 

Sanwoolu govt is the worst in the history of Lagos State."
3479,dotoracs1,2022-11-10 09:47:11+00:00,0,Twitter for iPhone,Remember when some hinted Gbajabiamila and/or Sanwoolu was arrested in US for spending fake Dollars in a club. And we’re sure of Ambode telling us Sanwoolu was a jangbanachoco before going to rehab when coming into government. Now it’s clear why they are Amoda’s blind loyalist.🤡
3480,TrafficChiefNG,2022-11-10 08:15:11+00:00,1,TrafficChiefNG,"[9:04AM] @musasunday01: Daddy SanwoOlu.
Behold your children in a school bus.
This was seen at Jakande Bustop Lekki.
@bukola23 @followlastma 
@LCCTollRoad @bustopsng https://t.co/WknhjEOYNw #TrafficChief"
3481,Peterbelieves,2022-11-10 08:12:51+00:00,0,Twitter Web App,"@layeenka We don't Hate OBJ, we don't Hate Osinbanjo. We don't Hate Fashola we don't Hate Ambode. Sanwoolu might even get our votes. Bt We don't Like Tinubu for Obvious reasons."
3482,musasunday01,2022-11-10 08:04:37+00:00,0,Twitter for Android,"Daddy SanwoOlu.
Behold your children in a school bus.
This was seen at Jakande Bustop Lekki.
@bukola23 @followlastma 
@LCCTollRoad @bustopsng https://t.co/rY58tYItMC"
3483,yusu_xf,2022-11-10 07:41:15+00:00,2,Twitter Web App,"@layeenka Just be competent and they'll hate you. I'll give you 3 examples of politicians they hate; Sanwoolu, Elrufa'i and Umahi. 
Reverse is the case as to whom they love across party lines: Pitobi, Ortom and Obaseki."
3484,Drwhales_,2022-11-10 07:40:52+00:00,5,Twitter for iPhone,Sanwoolu hasn’t been fantastic but has tried. And I’ll be voting him because there’s no better candidate among the other contestants
3485,JibolaOG,2022-11-10 07:40:37+00:00,0,Twitter for iPhone,@Drwhales_ Same here .. mine is president-Peter obi. Governor -Jide Sanwoolu . Senator - Femi Gbaja
3486,fola_banjee,2022-11-10 07:30:45+00:00,0,Twitter for Android,"May your day be as beautiful as Sanwoolu's smile.
Such a Beaut! https://t.co/Q9BzY5E69h"
3487,Drwhales_,2022-11-10 07:29:48+00:00,2,Twitter for iPhone,"How I am voting in 2023. 

President - Peter Obi, Labour Party
Governor - Babajide Sanwoolu, APC
Senatorial zone - I’ll leave it blank cos I no really sabi them."
3488,Ayodeji80901003,2022-11-10 06:30:31+00:00,4,Twitter for Android,"@Olabode73998623 Next level,even if u say he is a boy boy,at  least boy boy deliver message well,Tinubu ,Fashola,Abode, Sanwoolu...... Lagos for SHOW......"
3489,RockySalem,2022-11-10 05:30:50+00:00,0,Twitter Web App,"@saniaalhyahooc1 @fkeyamo Did you not hear the response of the Lagos CAN Chairman as to why they're behind Tinubu? Tinubu had prepared the Ambode treatment for Sanwoolu, but CAN had to go on their knees to BEG you people's 'god'!
That's the man you're trying to cloak with borrowed garments?"
3490,nfijos,2022-11-10 04:46:58+00:00,2,Twitter for Android,"The Managing Director/Chief Executive of the Nigerian Film Corporation, was a special guest at the Delyork Film Academy graduation recently.

He presented an award of excellence to Governor Babajide Sanwoolu and spoke on the need for the fresh graduates to believe in Nigeria. https://t.co/6OPgMsG5u0"
3491,nigfilmcorp1,2022-11-10 04:44:12+00:00,0,Twitter for Android,"The Managing Director/Chief Executive of the Nigerian Film Corporation, was a special guest at the Delyork Film Academy graduation recently.

He presented an award of excellence to Governor Babajide Sanwoolu and spoke on the need for the fresh graduates to believe in Nigeria. https://t.co/7W6chADKbA"
3492,sanusicares,2022-11-09 22:51:23+00:00,0,Twitter for Android,"Mr Babajide Sanwoolu, Governor of Lagos State, Dr. Obafemi Hamzat, Deputy Governor, and Barr. Femi Martins, SA Tourism, Arts and Culture, at the official opening ceremony of Eko NAFEST 2022 today. 

#EkoNafest2022

@jidesanwoolu 
@drobafemihamzat 
@Mr_JAGs
@gboyegaakosile https://t.co/F69qeKVVDu"
3493,solibayo,2022-11-09 22:12:47+00:00,0,Twitter for Android,"@supremacykingof @eonsintelligenc @seyiamakinde @oyostategovt i fault the SW governors for that especially SanwoOlu

if the northern governors can get it for their regional security  outfit, whats stops the SW governors from getting same for amotekun?"
3494,dele_bambo,2022-11-09 20:14:38+00:00,17,Twitter for Android,"Lagos MegaCity ROAD 🤣🤣🤣

This is the LAGOS TInubu built...

This is one of HIS projects in Lagos.

They tell people Lagos make over #50b IGR monthly...
#50b IGR in the mud 🤣🤣🤣

#TinubuTheDrugDealer|#TheAdelekecurse|Channels|Obidients|Lagos|Sanwoolu|Atiku https://t.co/CbyBQhQNro"
3495,OLUWAGEEZIE77,2022-11-09 19:21:52+00:00,1,Twitter for iPhone,@g_e_oreva @Adebayo12890386 @mr_asiwaju Is Sanwoolu not better than any governor past and present in your region ?
3496,segilolaa,2022-11-09 18:18:58+00:00,1,Twitter for Android,"This brand-new port have three times the capacity of the Apapa Port and will give Lagos almost 50 per cent of the shipping logistics volumes in West Africa.” ~ Babajide Sanwoolu 
#SanwoAgain"
3497,segilolaa,2022-11-09 18:17:43+00:00,1,Twitter for Android,"From next week, the test-running of the Lekki seaport will start. This brand-new port have three times the capacity of the Apapa Port and will give Lagos almost 50 per cent of the shipping logistics volumes in West Africa.” ~ Babajide Sanwoolu 

#SanwoAgain"
3498,babayinka,2022-11-09 16:47:03+00:00,0,Twitter for Android,@abisinuolah Haaaa in this our Sanwoolu's Lagos? Oti o...then there's fire on the mountain 🏃🏃🏃.
3499,EL_OSATO,2022-11-09 16:45:27+00:00,13,Twitter for iPhone,"Recently completed my 3rd MBA Program with Eudoracity Business School this month, learning closely with Opeyemi Sanwoolu Director Pepsico Europe, Babalola Feibo Head Marketing pixcentric Limited,Segun Abodunrin CEO TDX agency, Executive Secretary of MTN Nigeria, Mr Deji, Mr segun https://t.co/IzQPEvOvC1"
3500,valburaimoh14,2022-11-09 16:39:51+00:00,6,Twitter for Android,"*Photostory* : Amuwo-Odofin Local Government contingent to NAFEST 2022 congratulating the Governor, Governor Babajide Sanwoolu through Engr. Dr. Valentine Buraimoh, Executive Chairman, Amuwo-Odofin Local Government on the success of the flag of for the annual cultural event. https://t.co/r9DfRQ7NBB"
3501,Tinubufrontier,2022-11-09 15:18:53+00:00,3,Twitter for iPhone,….. This brand-new port have three times the capacity of the Apapa Port and will give Lagos almost 50 per cent of the shipping logistics volumes in West Africa.” ~ Governor Babajide Sanwoolu #SanwoLekansi #SanwoAgain @BabajideFadoju @APCUKingdom @LekkiPort @nigerianports
3502,Tinubufrontier,2022-11-09 15:06:29+00:00,2,Twitter for iPhone,"EKO BUDGET 
Sanwoolu earmarked N339 billion capital (20.06%) to provide infrastructure in various sectors next year, while dedicating an aggregate of N191 billion, representing 11.29%, to health and environment.
#SanwoAgain @jidesanwoolu @followlasg @BabajideFadoju https://t.co/LWhpHM4so9"
3503,timoflagos,2022-11-09 14:38:32+00:00,0,Twitter Web App,"Sanwoolu earmarked N339 billion capital (20.06%) to provide infrastructure in various sectors next year, while dedicating an aggregate of N191 billion, representing 11.29%, to health and environment.

#SanwoAgain https://t.co/VIFfVyRFU7"
3504,timoflagos,2022-11-09 14:34:05+00:00,1,Twitter Web App,"This brand-new port have three times the capacity of the Apapa Port and will give Lagos almost 50 per cent of the shipping logistics volumes in West Africa.” ~ Babajide Sanwoolu 

#SanwoLekansi"
3505,tosino52,2022-11-09 14:26:01+00:00,16,Twitter for Android,"""From next week, the test-running of the Lekki seaport will start. This brand-new port have three times the capacity of the Apapa Port and will give Lagos almost 50 per cent of the shipping logistics volumes in West Africa.” - Babajide Sanwoolu 

#SanwoAgain https://t.co/Z2ExOzFPbN"
3506,asiwaju_wa,2022-11-09 14:22:56+00:00,0,Twitter for Android,"This brand-new port have three times the capacity of the Apapa Port and will give Lagos almost 50 per cent of the shipping logistics volumes in West Africa.” 

~ Babajide Sanwoolu 

#SanwoAgain"
3507,iamSwaga22,2022-11-09 13:30:39+00:00,1,Twitter for iPhone,Even SanwoOlu get file lapa osi
3508,Yomiakinfesoye,2022-11-09 13:09:10+00:00,0,Twitter for Android,@jidesanwoolu Excellent. Thank you Governor Sanwoolu for keep to your promise of honouring LKJ with this leadership academy.
3509,FIRSTCITIZENN,2022-11-09 13:05:58+00:00,0,Twitter for Android,"@87gunners @iykemann @osazenoo But you always give FASHOLA AND AMBODE'S  GLORY to TINUBU. Even till now that Sanwoolu is there you still take his glory &amp; give to Tinubu.
If you can attribute everything good in Lagos to Tinubu even when he's not the governor, why will you then exonerate him from the bad ones?"
3510,OJ_Stunner,2022-11-09 12:52:55+00:00,0,Twitter for Android,SanwoOlu is working https://t.co/OUZkbQreBW
3511,rer4life,2022-11-09 12:46:11+00:00,0,Twitter for Android,"@Myfutrestartsnw @nwammiri05 @jidesanwoolu When did igbo voted Sanwoolu, they have sworn never to vote anyone in APC regardless of your work or not..."
3512,jimbabs2002,2022-11-09 12:16:54+00:00,0,Twitter Web App,"#Eko NAFEST 2022 opening now at Onikan stadium Lagos
#sanwoolu
#runsewe"
3513,Gadzeelah,2022-11-09 11:45:24+00:00,1,Twitter for Android,"Do you think the chief looter of Lagos, Sanwoolu, gives a damn? All he wants is to win the elections so he can continue pretending to be a governor"
3514,Dapoliticalgeek,2022-11-09 11:25:18+00:00,2,Twitter for Android,"Sanwoolu earmarked N339 billion capital (20.06%) to provide infrastructure in various sectors next year, while dedicating an aggregate of N191 billion, representing 11.29%, to health and environment.

#SanwoAgain https://t.co/8oK3KJKgNn"
3515,boskohhmilagos,2022-11-09 10:27:33+00:00,1,Twitter for iPhone,"BOSKOH! 
We are here!
We present to you our campaign edition of the BOSKOH HMI Medical mission. 
Your Vote counts, Vote rightly! 
#presidentofnigeria #bolatinubu #sanwoolu #boskohhmilagos #nigeria https://t.co/uIWGuH4zhN"
3516,maiduniyya,2022-11-09 10:21:39+00:00,0,Twitter for Android,I'm presently at Zone 2 police station. Onikan is standing still for Gov. Sanwoolu. #EkoNifest22. https://t.co/yjA73QxCzC
3517,iamSwaga22,2022-11-09 10:06:04+00:00,16,Twitter for iPhone,"APC full of drug barons. Agbado is drugs, sanwoOlu aide na drug, Dapo Abiodun aide na druggy too . Awon egbe oni Coca-Cola 🤣😀🤣🤣"
3518,theladidid,2022-11-09 09:55:16+00:00,5,Twitter for iPhone,"@lashjoj @Latid13 You will continue to be an omo oko till poverty finishes your generation. Sanwoolu and Bola are yoruba men, yet they shot at yoruba youths at lekki tollgate, may poverty never leave your generation, asslicker oshi."
3519,ApcNYAmbLagos,2022-11-09 09:38:03+00:00,0,Twitter for Android,"@jidesanwoolu @Mr_JAGs Thank you Mr Governor. For staying true to the Legacy. 👏. 
This is billed for more enviable positive impacts for generations to come..

#ForagreaterLagos.
#Sanwoolu"
3520,EhisabheleA,2022-11-09 08:42:57+00:00,1,Twitter for Android,"@omoluabi1sq @officialjandor @funkeakindele If you mentor is a drug lord, then you are same . is it not the tenure of sanwoolu that they killed people in lekki tollgate . have we forgotten this let's vote them out .vote jandor."
3521,borie_nla,2022-11-09 08:42:10+00:00,42,Twitter for Android,"There was a fire incident in Lagos last week and the amount of abuses and vitriol directed at Sanwoolu as Governor was deemed justifiable , what is shocking about this one is there silence because it happened where we must not name ."
3522,TranscendOkiki,2022-11-09 08:40:10+00:00,0,Twitter for Android,"We must ensure we do everything to build the institution to outlive all of us working in it today” ~ Babajide Sanwoolu 

#SanwoAgain"
3523,DrDodiey,2022-11-09 08:27:39+00:00,0,Twitter for iPhone,"@Equityoyo At least a Fire service vehicle arrived the scene

In Lagos just last week a public building burnt with Nigerians inside just after Sanwoolu claimed to have launched vehicles

Anyway what brought the BIGGEST POLITICAL MOVEMENT in Nigeria into this discussion? Are we firefighters?"
3524,jonawest,2022-11-09 08:18:31+00:00,0,Twitter for iPhone,So the only thing Sanwoolu did in Lagos is to decorate everywhere with his pictures…
3525,iamAAAkinsete,2022-11-09 08:12:57+00:00,0,Twitter for Android,"@jidesanwoolu Thank you our amiable Governor sir. H.E Jide Sanwoolu. God will continue to increase you in wisdom,knowledge and understanding Amen. Sir you have done well as for me and my family we will vote for you."
3526,Derek74399105,2022-11-09 07:42:57+00:00,4,Twitter for iPhone,I am beginning to like Governor Babajide Sanwoolu lol 😂
3527,tosino52,2022-11-09 07:38:25+00:00,10,Twitter for Android,"We must ensure we do everything to build the institution to outlive all of us working in it today” ~ Babajide Sanwoolu 

#SanwoLekansi https://t.co/8fSiVQwcqj"
3528,fola_banjee,2022-11-09 07:26:36+00:00,0,Twitter for Android,"Also, Good morning lovers of Sanwoolu, the rest of you can take your good morning from your Shalanga https://t.co/yQBMb7ukyi"
3529,fola_banjee,2022-11-09 07:11:31+00:00,0,Twitter for Android,"Normal normal, hw person go leave Sanwoolu go dey vote Jador? Na ment?"
3530,simplySalako,2022-11-09 05:55:36+00:00,0,Twitter for Android,"@AdakaIni @Goalsdiva1 @Kendo81326098 @SaharaReporters @PeterObi @kendo81230908 ... finally if you think Sanwoolu shld be blamed for Lekki Massacre but Obi shld not be blamed for Ezu river massacre then alot is wrong with you not something

You Obidients r double standard being and I will never shy away from that"
3531,DKevin3737,2022-11-09 05:41:03+00:00,1,Twitter for Android,"@E_I_Itah @sutesolomon Federal no be Lagos, even Lagos no sure for APC, na why sanwoolu dey find endorsement up and down. Una go wak garri and pepper las las"
3532,CesarLord6,2022-11-09 05:38:39+00:00,0,Twitter for Android,"@urchilla01 Tinubu and Sanwoolu claimed there was NO ambulance in 1999.
Shettima said there was ONE.
It's time Buba Marwa is sorted for fact check. Alas, @BubaMarwa1 handle hasn't been active.
@followlasema @LagosRescue how many ambulance do you have in 1999?
Who have people working there?"
3533,ayotem4real,2022-11-09 05:18:18+00:00,2,Twitter for Android,"This is part of the fire trucks purchase by @PeterObi for Anambra people. Yet the idiots will say Sanwoolu is not working in Lagos!

Bucketing to quench fire
Lol......"
3534,AbumNwaElohim,2022-11-09 04:29:32+00:00,0,Twitter Web App,"@omoluabi1sq @He_is_Eugene @SaharaReporters Atiku is the grand patron of Miyetti Allah. Yet you asked ""Did Atiku send those Fulanis?"" But you blame Sanwoolu for the floods. Did Sanwoolu send the floods? Keep the same energy.🤡 https://t.co/b9OsEqI9E3"
3535,Trueloveolamip1,2022-11-09 03:54:05+00:00,0,Twitter for iPhone,@kofoshiomogeeko Sanwoolu 👌👌👌
3536,BBQ__Hills,2022-11-09 03:21:54+00:00,0,Twitter for Android,@renoomokri @jidesanwoolu @HauwaAllahbura @Naija_PR @PoojaMedia @Mr_JAGs @realFFK @BashirAhmaad @allibaloo please get the attention of Mr Sanwoolu to help Onitsha with a firetruck. Previous leadership failure in Anambra is killing.
3537,ronikade3,2022-11-09 02:24:30+00:00,5,Twitter for Android,"@DeeOneAyekooto No blue print from a visionary leader to follow!!!
Ish!!! Yet, they ejaculate on top Lagos/Sanwoolu/Asiwaju matter!!
Awon morafokas!!!!"
3538,AlhajiMarooph,2022-11-09 00:50:16+00:00,22,Twitter for Android,@jidesanwoolu His Excellency Gov. Babajide Sanwoolu.. https://t.co/IY3p3UAR9T
3539,kinscouk,2022-11-08 23:20:12+00:00,1,Twitter for Android,"@adamugarba Hope Tinubu ll quickly visit US to clear his name

He can also buy visa if that ll make d journey faster since they say American visa can be bought or he can go as aide to Sanwoolu"
3540,kayjacky2k,2022-11-08 23:01:58+00:00,2,Twitter for Android,"@jidesanwoolu Am also particularly grateful to your Excellency for stopping and reaching out with your Executive and hospitable greeting and smiles to my Daughter Esther (The school girl on Oni Street, Surulere) this afternoon. It was actually a dream come true for her. Sanwoolu lekan si!!!"
3541,saniaalhyahooc1,2022-11-08 22:41:19+00:00,0,Twitter for Android,"@Joy89512562 @Ijeco @FaruqUm569 @OfficialArinze @el_bonga even Sanwoolu who worked with Tinubu made references about some giant strides made during his Tenure as Gov. Of Lagos State which Fashola inherited and make a good follow up and finished.
  That good foundation is what we are talking about,"
3542,Jacksondomo13,2022-11-08 22:35:30+00:00,0,Twitter for Android,"@jidesanwoolu mr sanwoolu I great you,am one of does victims of xenophobic attack in southafrica and my wife was killed.i reached out to Nigeria government for help.i just had a new born baby girl,this government did nothing for me been a Nigerian.i want to appeal to u do someth"
3543,D_Olubadan_Eko,2022-11-08 22:30:03+00:00,0,Twitter for Android,"@jeffphilips1 Sanwoolu will arrest you!
Don't say that I didn't tell you 💁‍♂️"
3544,AyanbisiAT,2022-11-08 22:05:08+00:00,6,Twitter for iPhone,"I last saw this kind of Fire Service Truck in 1993 during the military era at Ketu Alapare, when fire razed a market in my area.

Tinubu revolutionized Fire Service in Lagos &amp; Sanwoolu just took it to world class!"
3545,TemmyDiran,2022-11-08 22:01:18+00:00,1,Twitter for Android,"Only that there is no truth nearby anymore.... SanwoOlu's 4yrs scorecard shouldn't be in the same category as Peter Obi's 8yrs as governor 

Nonsense and ingredients"
3546,DamilareMykels,2022-11-08 20:39:40+00:00,3,Twitter for Android,"I see tweets comparing the fire trucks paraded by Sanwoolu and the one in the fire incident that happened in Onitsha.

Question is, where were those fire trucks when fire was having a field day in like 3 locations in Lagos few days back abi na just photo ops and vibes?"
3547,TheRofem,2022-11-08 20:14:55+00:00,11,Twitter for Android,@OvieNews @jidesanwoolu @gbenga_omo Sanwoolu's achievements are visible in just 3 years +; and we are yet to see Obi's achievements in 8 years as a governor of Anambra state.
3548,mamateeplus001,2022-11-08 19:23:08+00:00,5,Twitter for Android,@Mr_JAGs @jidesanwoolu Only SANWOOLU fits
3549,TranscendOkiki,2022-11-08 18:43:40+00:00,3,Twitter for Android,"The provision of comfortable housing schemes remains a cardinal priority in our administration’s development agenda ~ Babajide Sanwoolu 

#SanwoAgain https://t.co/FrucWgTcEO"
3550,adeyinatolulope,2022-11-08 18:41:42+00:00,0,Twitter for iPhone,"@HabeebAbolaji17 @Mario9jaa I thought you lived in Lagos. Fire service in Lagos is just barely undergoing revamping from Sanwoolu, A market was on fire last week in Lagos, how effective was Tempe fire service 🤣🤣🤣🤣"
3551,simplySalako,2022-11-08 18:38:34+00:00,0,Twitter for Android,"@MrEyenese @Kendo81326098 @SaharaReporters @PeterObi @kendo81230908 Obidients are the most irresponsible set of people I have come across lately 
Double standard folks everywhere
You guys blame Sanwoolu for Lekki Massacre but we should not blame Obi for Ezu river massacre baa 
Una no well"
3552,thejidetaiwo,2022-11-08 18:25:22+00:00,1,Twitter for iPhone,But “Sanwoolu is doing the barest minimum!”
3553,De_Moshood,2022-11-08 18:18:07+00:00,0,Twitter for Android,"SANWOOLU ON HOUSING.

The provision of comfortable housing schemes remains a cardinal priority in our administration’s development agenda ~ Babajide Sanwoolu #SanwoAgain https://t.co/aXdP6COnrK"
3554,Dapoliticalgeek,2022-11-08 18:16:26+00:00,1,Twitter for Android,The provision of comfortable housing schemes remains a cardinal priority in our administration’s development agenda ~ Babajide Sanwoolu #SanwoAgain https://t.co/NiVZXms2pi
3555,asiwaju_wa,2022-11-08 18:06:21+00:00,2,Twitter for Android,"The provision of comfortable housing schemes remains a cardinal priority in our administration’s development agenda 

~ Babajide Sanwoolu 

#SanwoAgain https://t.co/QsjdWmu99S"
3556,tosino52,2022-11-08 17:54:55+00:00,1,Twitter for Android,"The provision of comfortable housing schemes remains a cardinal priority in our administration’s development agenda - Babajide Sanwoolu 

#SanwoLekansi https://t.co/IZez9lt6oi"
3557,MioNishororara,2022-11-08 17:31:46+00:00,1,Twitter for iPhone,@ihyi_j @Burmese_Tyga_ Sanwoolu is an alleged crackhead and shady as hell
3558,emmaboski,2022-11-08 16:47:24+00:00,0,Twitter for Android,"@ChudeMedia But they always declare support for APC in most cases, like Wike Bromance wit Sanwoolu"
3559,O_ssai,2022-11-08 16:13:04+00:00,204,Twitter for Android,"@instablog9ja If only they were not far from Lagos, Sanwoolu would have sent capable equipment. May God console and replenish those affected."
3560,realnamdosky,2022-11-08 15:57:56+00:00,0,Twitter for Android,@1eedriz You don't get it...You certainly don't. You need to find out how a State like Akwa Ibom was before Akpabio came in and performed magic. That been said in comparison Fashola beats a host of other Co-Govs during that time. See how Sanwoolu is being overhyped that's my point.
3561,CateChinwe,2022-11-08 15:41:02+00:00,0,Twitter for Android,"@toyosky4real Ogbeni shut your trap. How's it free? When parents are mandated to pay tax of 8k yearly . Without that, you can't enrol your child. Everything about sanwoolu is scam."
3562,SkodoRay,2022-11-08 15:04:36+00:00,0,Twitter for iPhone,What were we laughing at? Nice one boss @Mr_JAGs #sanwoolu #lsdpc #insidesurulere #gbajabiamila https://t.co/oNOeIX9viN
3563,AdeBusari1,2022-11-08 14:57:48+00:00,0,Twitter for Android,"A step at a time, jungle dey mature! #Batshet
#Sanwoolu
#Sanwolekansi
#Greaternigeria
#Renewedhope23
#APCprogress"
3564,neme_is_tired,2022-11-08 14:52:09+00:00,0,Twitter for iPhone,@dondekojo Happy birthday sanwoolu junior
3565,Tinubu___2023,2022-11-08 14:38:41+00:00,0,Twitter for Android,@akintollgate Gbajabiami Sanwoolu fashola etc are agbero abi ?
3566,De_Moshood,2022-11-08 14:25:39+00:00,1,Twitter for Android,"lórí iṣẹ́ àkànṣe ìdàgbàsókè láti mú ètò ilé gbígbé rọrùn, bákannáà la gbé orí yìn fún àwọn olùgbé Ìpínlẹ̀ Èkó pátápátá fún ìfọwọ́sọwọ́pọ̀ wọn pẹ̀lú ìjọba. Orí ire yìí ńṣe àfihàn Ìfojúsùn àti àlá rere tí ìjọba tí gómìnà Sanwoolu ń tukọ̀ rẹ ní Ìpínlẹ̀ Èkó."
3567,okere_fisayo,2022-11-08 14:18:06+00:00,0,Twitter for Android,"Check the proven track records of our own candidate @officialABAT citing Lagos State as a case study!

The blueprints are still intact from Lateef Jakande of blessed memory, to BAT, BRF, Ambode &amp; Mr SanwoOlu..."
3568,asiwaju_wa,2022-11-08 14:02:50+00:00,3,Twitter for Android,"This success validates the vision of the establishment and the excellent leadership the institution enjoys” ~ Babajide Sanwoolu

 #SanwoAgain"
3569,okere_fisayo,2022-11-08 13:47:59+00:00,0,Twitter for Android,"@Tochukw02307505 @iamchrisani @AjuriNgelale The blueprints are intact check the records see what the likes of Lateef Jakande of blessed memory, BAT, BRF, Ambode &amp; SanwoOlu has done in Lagos!

You this ingrate &amp; ungrateful set of tribe you know how much turnover of billion $ you rake in Alaba internatio"
3570,BusinessDayNg,2022-11-08 13:27:50+00:00,1,Hootsuite Inc.,"ANAP Polls show Sanwo-Olu, Fubara others leading in 2023 governorship race

#anap #election #sanwoolu #governorshiprace #businessday  https://t.co/HnpNL9PSri"
3571,Excellclothing,2022-11-08 13:21:57+00:00,1,Twitter for Android,@StFreakingKezy @ARISEtv @ruffydfire I blame SanwoOlu. Rufai that suppose to be in jail by now.
3572,fola_banjee,2022-11-08 13:10:48+00:00,2,Twitter for Android,"Sanwoolu actually attended my cousin's graduation at Del-York Creative Academy.

See me shining my teeth from ear to ear 😊😊😊

I know he came for the school, but abeg abeg"
3573,The_MMA_Planet,2022-11-08 13:08:11+00:00,0,Twitter Web App,"Gbogbo Ẹ̀ka òṣèlú àti ìdàgbàsókè Ìjọba Èkó ni Gomina Babajide Sanwoolu ti nípa rere.
Ètò Ilé gbígbé fún gbogbo àwọn olùgbé ìlú Èkó ti di ìrọ̀rùn láti ìgbà tí Sanwoolu tí ńṣe àkóso Ìjọba Ìpínlẹ̀ Èkó.
Ẹ dìbò fún Gomina Babajide Sanwoolu lẹ́ẹ̀kańsi, Kí Èkó túnbọ̀ sanwá🔥"
3574,De_Moshood,2022-11-08 12:38:22+00:00,2,Twitter for Android,"Gbogbo Ẹ̀ka òṣèlú àti ìdàgbàsókè Ìjọba Èkó ni Gomina Babajide Sanwoolu ti nípa rere.

Ètò Ilé gbe fún gbogbo àwọn olùgbé ìlú Èkó ti di ìrọ̀rùn láti ìgbà tí Sanwoolu tí ńṣe àkóso Ìjọba Ìpínlẹ̀ Èkó.

Ẹ dìbò fún Gomina Babajide Sanwoolu lẹ́ẹ̀kańsi, Kí Èkó túnbọ̀ Sanwá https://t.co/nQsPNH4Jph"
